,Def Pass Rank,CMP_def,ATT_def,CMP%_def,PYA,PYPA_def,PYPG_def,TD_pass_def,INT_def,SCK_def,Def Rec Rank,REC_def,RY_def,YP_def,RYPG_def,TD_rec_def,FUM_def,FL_def,Def Rush Rank,ATT_rush_def,RY_rush_def,YPC_def,RYPG_rush_def,TD_def,FUM_rush_def,FL_rush_def,Off Pass Rank,ATT_off,CMP_off,CMP%_off,PY,PYPA_off,PYPG_off,TD_pass_off,INT_off,SCK_off,Off Rec Rank,REC_off,RY_off,YP_off,RYPG_off,TD_rec_off,FUM_off,FL_off,Off Rush Rank,ATT_rush_off,RY_rush_off,YPC_off,RYPG_rush_off,TD_off,FUM_rush_off,FL_rush_off,Kick Rank,FGM,FGA,FG%,FG%_Missing,XPA,XPM,XP%,XP%_Missing,Punt Rank,PUNTS,PYDS,PYPG,PYPG_Missing,PB,PR,PRYDS,PRYPG,PRYPG_Missing,Return Rank,KR,KRYDS,KRYPG,KRYPG_Missing,KRLNG,KRT,PR_return,PRYDS_return,PRYPG_return,PRYPG_return_Missing,PRLNG,PRT
Off Pass Rank,0.012358461356096405,-0.013274358624378086,-0.010222599866393097,-0.014613981324305095,-0.0027029431965857366,0.012431359539500163,-0.0027029431965857366,-0.14949169410857996,0.06126794047440075,-0.07109916084208633,0.012115257786835918,-0.013274358624378086,-0.0027029431965857366,0.012626499405187331,-0.0027029431965857366,-0.14949169410857996,0.027420683051610835,0.01883802078994428,0.06081371682616573,0.13643183049046928,0.029340874977847403,-0.08463853254736581,0.029340874977847403,0.008264016584058682,0.027420683051610835,0.01883802078994428,1.0,-0.6204574738803836,-0.6868152379242588,-0.30141041196649343,-0.9268957894643364,-0.6063408800789105,-0.9268957894643364,-0.46414244343159233,-0.1182766713219988,0.241055362208309,0.9996926856800749,-0.6868152379242588,-0.9268957894643364,-0.6061080153961403,-0.9268957894643364,-0.46414244343159233,0.0049780848053552545,-0.06326944396056924,-0.2258032328819468,0.21904286442092058,0.25714496366090966,0.17702779463040075,0.25714496366090966,0.02006605528842096,0.0049780848053552545,-0.06326944396056924,0.07878664612583304,-0.027210314304759016,-0.08561888530022585,0.02807767472302844,0.08398699744285365,-0.3053520964786071,-0.2832410656288882,-0.08159336797679273,0.157064808584991,0.030767226838905877,0.32108323123547233,0.31482373127846325,0.1170981207081383,-0.13429255418309793,-0.019380092694038824,-0.0835710800233361,-0.06834820868258958,-0.06294765425637026,0.09277719478622821,-0.04930080536706817,-0.007792964011597298,0.0005341159776403789,0.04176174616148789,0.0027624722675765093,-0.0031374620652750325,-0.03679514890633503,-0.014934302862190158,-0.01456741209561007,-0.05983267574942237,0.08609280555538129,-0.013591679464014723,0.04715717892064253
ATT_off,-0.0198335929329607,-0.10834011059150676,-0.10811015418898123,-0.021498119088468572,-0.022329256879273035,0.08521141838948403,-0.022329256879273035,0.10506361525079098,-0.14597271791367444,-0.060070684807296125,-0.01838382646341324,-0.10834011059150676,-0.022329256879273035,0.08490977026242891,-0.022329256879273035,0.10506361525079098,-0.005977244632823174,-0.02418181811371727,0.04179929325322369,-0.004652561010693099,0.018829548396791608,0.04870991762738742,0.018829548396791608,0.07780868320305309,-0.005977244632823174,-0.02418181811371727,-0.6204574738803836,1.0,0.8901854522317677,0.015278607112281085,0.6702501721437786,-0.0933318066484174,0.6702501721437786,0.18545183509009186,0.19667334543352888,-0.01696336126223585,-0.6217139791165887,0.8901854522317677,0.6702501721437786,-0.09351732229366708,0.6702501721437786,0.18545183509009186,0.03630039278993317,0.054777297558012535,0.4110292783736467,-0.4468492200510041,-0.42664531573547904,-0.22944177061244028,-0.42664531573547904,-0.24824427484839978,0.03630039278993317,0.054777297558012535,-0.06539919085460685,0.053368086089252746,0.08694984014657677,-0.015177098757240451,-0.0431821392493225,-0.11488031549557878,-0.12709807483316446,-0.133785491862292,0.07036480795619854,0.029116739138788816,-0.04083868356497654,-0.04243655785359505,-0.044073350049401494,0.011771560105670705,0.06122671054409136,0.14307739622816704,0.09458172224914649,0.03511520291166793,-0.11159436144386295,0.054274754560021087,0.09242522443207986,0.08480419651972831,-0.022334586769608436,-0.03896100477844527,0.028833832041828922,-0.03496900505064676,0.09542586074440683,0.09497342834552193,0.042849419257582955,-0.11519752786433796,0.05116302720230549,-0.0011482298706908824
CMP_off,-0.007644073243190346,-0.08888390585748213,-0.08138332153733714,-0.030434876111575377,-0.008391654504080024,0.07052230584254889,-0.008391654504080024,0.1194980395191076,-0.12049226203387813,-0.04313369561569622,-0.006445473710896776,-0.08888390585748213,-0.008391654504080024,0.07030136434940229,-0.008391654504080024,0.1194980395191076,0.02057970187112016,0.029619310186286274,-0.03136779784609403,-0.1262473098031786,-0.04001274932808136,0.06862128083391125,-0.04001274932808136,0.03970046139985402,0.02057970187112016,0.029619310186286274,-0.6868152379242588,0.8901854522317677,1.0,0.45225365639437676,0.7424272632407813,0.11413117472965084,0.7424272632407813,0.2939093855990011,0.10970942005823398,-0.0323187129428237,-0.6877387777516899,1.0,0.7424272632407813,0.11389891509883543,0.7424272632407813,0.2939093855990011,0.009017689045384318,0.05837118961239536,0.36395104285775265,-0.3666843577331033,-0.3802868898905287,-0.23657430039441504,-0.3802868898905287,-0.12568410935016178,0.009017689045384318,0.05837118961239536,-0.027525215104437183,0.001071369308251603,0.04049229368300137,-0.047329595346722694,-0.02191804247713454,0.06318682248791137,0.05022839468943218,-0.02226643748342066,-0.029600427893384407,0.022288907361815706,-0.15568943656088977,-0.159948248522178,-0.10857361779103768,0.08649956261990248,0.04802057454968438,0.11798727484962716,0.11892267517706244,0.0773061793678308,-0.10974976012574353,0.05852693818939283,0.08320498005025852,0.07348913442603168,-0.035092826027181584,-0.021271967760002446,0.013769969008507002,0.013201982261678225,0.08438901544472767,0.09025358718527252,0.08520392851821026,-0.12357709889927317,0.0832302102380439,-0.002826691202487992
CMP%_off,0.02168392186743751,0.01769518599906616,0.03664016764657669,-0.03336222496415102,0.02198169272155915,-0.02148213201319587,0.02198169272155915,0.05423561204808417,0.03951914073256868,0.018919324560353317,0.021816948548718042,0.01769518599906616,0.02198169272155915,-0.021453281599251462,0.02198169272155915,0.05423561204808417,0.04802881515601989,0.10011804811939042,-0.1606921027736125,-0.2659391177288734,-0.13515109669070882,0.03742077781258048,-0.13515109669070882,-0.06827071698678483,0.04802881515601989,0.10011804811939042,-0.30141041196649343,0.015278607112281085,0.45225365639437676,1.0,0.3271852317100746,0.4594307577255763,0.3271852317100746,0.26106783757144114,-0.12873596352667174,-0.04370525792043147,-0.30092914749311533,0.45225365639437676,0.3271852317100746,0.4593237978911935,0.3271852317100746,0.26106783757144114,-0.051080517328202575,0.019449365862232542,-0.010726093393599506,0.07534996300267768,0.003948239192056948,-0.06447534777210699,0.003948239192056948,0.21810978793218683,-0.051080517328202575,0.019449365862232542,0.06807658830508556,-0.09439488850067831,-0.07448486505461067,-0.08892172373466092,0.05521937690436917,0.3627909360185697,0.35764759890612646,0.18210918585155333,-0.1782477184822763,-0.020419255294157886,-0.2653942831629402,-0.2693073429069042,-0.1368473725894037,0.1620647299445381,-0.009626562288395158,-0.009111698206032356,0.09092933449311459,0.10371080330611943,-0.021898037860356483,0.015782716779229898,0.014992897930607466,0.009676199761289894,-0.017661812819570796,0.012009031631258145,-0.010101151329585141,0.09179237595955586,0.00888350150132928,0.02168079072852159,0.10449454978296807,-0.044247597130101984,0.08847674653458942,0.01020304783428059
PY,0.012192400227159223,0.02058321194803385,0.016773293431492,0.010564541398400877,0.03761464345935817,0.030683579300755014,0.03761464345935817,0.1453091545438609,-0.057819408304128246,0.029727345967702247,0.012512067469160702,0.02058321194803385,0.03761464345935817,0.03050409445424135,0.03761464345935817,0.1453091545438609,-0.005889748160569218,-0.02027914426949146,-0.019173795171859166,-0.12859650926400595,-0.016040572477536773,0.10574812758163646,-0.016040572477536773,0.012244432404562956,-0.005889748160569218,-0.02027914426949146,-0.9268957894643364,0.6702501721437786,0.7424272632407813,0.3271852317100746,1.0,0.650065017110238,1.0,0.49255838981461036,0.1239548620823619,-0.2377188515701187,-0.9269710882376481,0.7424272632407813,1.0,0.6498907683243924,1.0,0.49255838981461036,0.013146680050924332,0.0812473159493162,0.2671106722290272,-0.25465438827387377,-0.2841768576312732,-0.18477718869339402,-0.2841768576312732,-0.012172124336212495,0.013146680050924332,0.0812473159493162,-0.04451242140851712,0.026448215503081633,0.08274128684366651,-0.05138567961989638,-0.04922708942645986,0.31346930934420764,0.28897163243057633,0.06632067170926374,-0.14109418473290178,0.0009593664108277295,-0.3540403810272193,-0.3463877213999363,-0.12585111129968138,0.13299819460725792,-9.993178898030001e-05,0.06348630539427329,0.05924160449465338,0.04911114169529162,-0.05720406843893964,0.05568361936082673,0.06234238724198471,0.05280917406805657,-0.0625312886693176,0.018494284116007016,0.0032807684271874723,0.04005419800399397,0.0670820294997017,0.06595247752834982,0.04910112560391573,-0.057484034271557724,0.03203899684800932,-0.02863531864639283
PYPA_off,0.03296637825122852,0.13260975102711445,0.1370624662525834,0.014129582145985661,0.06552424361414615,-0.06186593295164981,0.06552424361414615,0.08417756673630962,0.06587207554880642,0.08648220905719305,0.03157035794012183,0.13260975102711445,0.06552424361414615,-0.06184546502482919,0.06552424361414615,0.08417756673630962,-0.01148679550588295,-0.0003342312199795527,-0.07655026883617415,-0.17195028283366326,-0.0524276491356764,0.07805820091607325,-0.0524276491356764,-0.06805080170234895,-0.01148679550588295,-0.0003342312199795527,-0.6063408800789105,-0.0933318066484174,0.11413117472965084,0.4594307577255763,0.650065017110238,1.0,0.650065017110238,0.4425597922552402,-0.04383139510849285,-0.30739018832687426,-0.6050319329367367,0.11413117472965088,0.650065017110238,0.999990096709566,0.650065017110238,0.4425597922552402,-0.010302076426134298,0.050441792618724945,-0.05494808121502956,0.11046704852209109,0.046459144761610616,-0.01889145337753509,0.046459144761610616,0.2353565772621351,-0.010302076426134298,0.050441792618724945,-0.004899086470401745,-0.0029662703312323983,0.03537291310842857,-0.056512063050284854,-0.014080860478881619,0.5220203552626309,0.50225700574686,0.20389026157285312,-0.24033379603806504,-0.008335929502948328,-0.42388645323525453,-0.4162368216614153,-0.12005270659177451,0.15556489709467408,-0.046379897244619064,-0.030594128641493974,0.01406161732889463,0.04647986603763134,0.02134845677821061,0.00437588192177483,-0.004643149483533961,-0.010301606379854885,-0.0686165078408612,0.07300075300206452,-0.02751003951486457,0.08752492721373151,0.004147349054092943,0.005230340092602088,0.038070344054186626,0.023499589744585454,0.00970684664253248,-0.03569017765980556
PYPG_off,0.012192400227159223,0.02058321194803385,0.016773293431492,0.010564541398400877,0.03761464345935817,0.030683579300755014,0.03761464345935817,0.1453091545438609,-0.057819408304128246,0.029727345967702247,0.012512067469160702,0.02058321194803385,0.03761464345935817,0.03050409445424135,0.03761464345935817,0.1453091545438609,-0.005889748160569218,-0.02027914426949146,-0.019173795171859166,-0.12859650926400595,-0.016040572477536773,0.10574812758163646,-0.016040572477536773,0.012244432404562956,-0.005889748160569218,-0.02027914426949146,-0.9268957894643364,0.6702501721437786,0.7424272632407813,0.3271852317100746,1.0,0.650065017110238,1.0,0.49255838981461036,0.1239548620823619,-0.2377188515701187,-0.9269710882376481,0.7424272632407813,1.0,0.6498907683243924,1.0,0.49255838981461036,0.013146680050924332,0.0812473159493162,0.2671106722290272,-0.25465438827387377,-0.2841768576312732,-0.18477718869339402,-0.2841768576312732,-0.012172124336212495,0.013146680050924332,0.0812473159493162,-0.04451242140851712,0.026448215503081633,0.08274128684366651,-0.05138567961989638,-0.04922708942645986,0.31346930934420764,0.28897163243057633,0.06632067170926374,-0.14109418473290178,0.0009593664108277295,-0.3540403810272193,-0.3463877213999363,-0.12585111129968138,0.13299819460725792,-9.993178898030001e-05,0.06348630539427329,0.05924160449465338,0.04911114169529162,-0.05720406843893964,0.05568361936082673,0.06234238724198471,0.05280917406805657,-0.0625312886693176,0.018494284116007016,0.0032807684271874723,0.04005419800399397,0.0670820294997017,0.06595247752834982,0.04910112560391573,-0.057484034271557724,0.03203899684800932,-0.02863531864639283
TD_pass_off,0.18682238537098864,0.14151386948585173,0.1310777061031621,0.06077928096767535,0.1670786261057085,0.09743566822138383,0.1670786261057085,0.21273413318200599,0.07944691436555362,0.020376618270984685,0.1871520231834463,0.14151386948585173,0.1670786261057085,0.09770530593784489,0.1670786261057085,0.21273413318200599,0.05217855412657172,0.08448436485365066,-0.003785645623583167,-0.06648783971905144,0.030728364452337488,0.09225358755134874,0.030728364452337488,0.0552008809731129,0.05217855412657172,0.08448436485365066,-0.46414244343159233,0.18545183509009186,0.2939093855990011,0.26106783757144114,0.49255838981461036,0.4425597922552402,0.49255838981461036,1.0,-0.016809356505624713,-0.14618523922037657,-0.46339383215395025,0.2939093855990011,0.49255838981461036,0.442141277123253,0.49255838981461036,1.0,-0.06386454492003642,0.014274663122260228,0.0594730895245434,-0.09469628856876071,-0.03507865502114772,0.034439035441272116,-0.03507865502114772,-0.16722088593176515,-0.06386454492003642,0.014274663122260228,0.19225869639889462,-0.2153399863066155,-0.24000126719648252,-0.08254110351800775,0.11653999227949982,0.5946611847920671,0.5616127870685405,0.24548206961058422,-0.3067273943067281,-0.08465438136224816,-0.22923759735748517,-0.2105895433870572,-0.04367479356908057,0.1159895147999291,-0.016726623364840158,-0.03349965291803596,-0.02235261223235659,0.00472369059689021,0.013707266884171542,-0.026941762574188295,0.047577277430059135,0.04721896931033172,0.050490368705616656,0.002635921003122879,0.06455537896731506,0.06183856972768468,0.01997739610463779,0.010242041759042933,0.00491569406327656,0.004614638529545099,-0.015195343670772427,-0.03755674069509465
INT_off,-0.06121721656635669,-0.10408759204958692,-0.13452684008223587,0.04615019455721847,-0.07474677066887354,0.03578753754851964,-0.07474677066887354,0.0775931319046364,-0.0630195005610232,-0.06934962640708445,-0.06102977205418393,-0.10408759204958692,-0.07474677066887354,0.03583935793533037,-0.07474677066887354,0.0775931319046364,0.005640595453181062,-0.06295235417519818,0.10582440888770521,0.1957250742211416,0.09541846577427658,-0.027442044128978087,0.09541846577427658,0.10531174367652359,0.005640595453181062,-0.06295235417519818,-0.1182766713219988,0.19667334543352888,0.10970942005823398,-0.12873596352667174,0.1239548620823619,-0.04383139510849285,0.1239548620823619,-0.016809356505624713,1.0,0.10491430526760641,-0.11930677140141324,0.10970942005823398,0.1239548620823619,-0.04392965645621779,0.1239548620823619,-0.016809356505624727,0.03945930061760435,-0.004184076344592758,0.1682472772826635,-0.19349421787046206,-0.1516261534688981,-0.0375299178936591,-0.1516261534688981,-0.12974212857663012,0.03945930061760435,-0.004184076344592758,0.16105608004425523,-0.15439774182455476,-0.15615025928920673,-0.09144493956686604,0.08748268081494119,-0.1282928631626021,-0.1351648143259634,-0.11302458527564734,0.09805346247050391,-0.022389618023497898,-0.14861183970176484,-0.14474073879360147,4.366802699744802e-05,0.011283254745214489,-0.03846588638687058,0.007716782544603645,-0.08586762672665216,-0.0807309785707794,-0.011068827477795392,0.1346994591936498,0.09018312561600478,0.0825213881443563,0.06416864532177928,-0.14421727271050605,0.08791974242789083,-0.010444939651927826,0.049705870910585065,0.02161946374172569,-0.07923243075174807,-0.015371596603559705,-0.09052672853235338,-0.04162226506471674
SCK_off,0.01508586122229078,-0.04490002969566345,-0.07072981847394985,0.03360496655331872,0.00023169228040286301,0.0528845850271877,0.00023169228040286301,0.009371183248552248,-0.09516509939616274,-0.01507607734633628,0.015136958341775477,-0.04490002969566345,0.00023169228040286301,0.052770419819843276,0.00023169228040286301,0.009371183248552248,-0.006717069167709423,-0.017870076620960088,0.015341525887825514,0.10916256054644127,0.021633054018927813,-0.0674155113746987,0.021633054018927813,0.09837630160982004,-0.006717069167709423,-0.017870076620960088,0.241055362208309,-0.01696336126223585,-0.0323187129428237,-0.04370525792043147,-0.2377188515701187,-0.30739018832687426,-0.2377188515701187,-0.14618523922037657,0.10491430526760641,1.0,0.24234342049323626,-0.032318712942823694,-0.23771885157011866,-0.30732162826984705,-0.23771885157011866,-0.14618523922037663,0.19628513744218126,0.09242396351236812,0.12917623447398088,-0.20065622833891492,-0.1347199355258712,-0.005640140233209129,-0.1347199355258712,-0.17711975048976972,0.19628513744218126,0.09242396351236812,0.0589835464521918,-0.08027970183805937,-0.09676451369255586,0.0032951117479210887,0.040990948417740855,-0.27264343379503136,-0.27840753093958986,-0.19983011803398606,0.2047405410073514,-0.0068887948927105255,0.29708604690189555,0.28588079772390645,0.0800485019262966,-0.1053229303513329,0.04298256328740188,0.08042774150463107,0.016124241593862068,-0.04111806044901638,-0.029989658948322177,0.013214786889020903,0.02499798677842644,0.01827900354949497,0.04547648492904527,-0.06511186900174801,-0.03342093772542319,-0.08124391066420444,0.03848690489809588,0.00892626631981471,-0.03954179127256658,-0.03652411964550509,0.0035153691481003943,-0.02143319296389669
Off Rec Rank,0.01345646257429635,-0.011076010727576269,-0.007706135167543409,-0.014657054418951647,-0.0017004953157639087,0.011070218267423463,-0.0017004953157639087,-0.14869783135332423,0.06117673712260509,-0.06967656773953117,0.013160565473356596,-0.011076010727576269,-0.0017004953157639087,0.011264767473835261,-0.0017004953157639087,-0.14869783135332423,0.029338038921157467,0.020064846584506944,0.06026921123311122,0.13595148047859906,0.02888599706290956,-0.08517370001915349,0.02888599706290956,0.007281481124501497,0.029338038921157467,0.020064846584506944,0.9996926856800749,-0.6217139791165887,-0.6877387777516899,-0.30092914749311533,-0.9269710882376481,-0.6050319329367367,-0.9269710882376481,-0.46339383215395025,-0.11930677140141324,0.24234342049323626,1.0,-0.6877387777516899,-0.9269710882376481,-0.6047990233083975,-0.9269710882376481,-0.4633938321539502,0.006049119260529426,-0.061701921139450215,-0.22723112019327166,0.22032288490780924,0.25854209512315185,0.17801731263158277,0.25854209512315185,0.021010190599364927,0.006049119260529426,-0.061701921139450215,0.07702480967029673,-0.02483791301301032,-0.08328831558349813,0.029105235096131027,0.08252354503120474,-0.30344127970344276,-0.28119091309886124,-0.08091828055148892,0.15705637006574683,0.030000912138318,0.3215697648581005,0.31562354535729015,0.11772060779077131,-0.13419878476171948,-0.01936001722724671,-0.08268189325149218,-0.06745131941367073,-0.062406134928936624,0.09221887255052824,-0.049823006462175266,-0.008046950581643269,0.00032046792051668724,0.04123021958285298,0.0034726034905099047,-0.0036744178298259446,-0.03674629970573112,-0.014712974682036375,-0.014290648842106207,-0.059283229464468463,0.08552638629265477,-0.012931680682340125,0.047158043149612354
REC_off,-0.007644073243190346,-0.08888390585748213,-0.08138332153733714,-0.030434876111575377,-0.008391654504080024,0.07052230584254889,-0.008391654504080024,0.1194980395191076,-0.12049226203387813,-0.04313369561569622,-0.006445473710896776,-0.08888390585748213,-0.008391654504080024,0.07030136434940229,-0.008391654504080024,0.1194980395191076,0.02057970187112016,0.029619310186286274,-0.03136779784609403,-0.1262473098031786,-0.04001274932808136,0.06862128083391125,-0.04001274932808136,0.03970046139985402,0.02057970187112016,0.029619310186286274,-0.6868152379242588,0.8901854522317677,1.0,0.45225365639437676,0.7424272632407813,0.11413117472965088,0.7424272632407813,0.2939093855990011,0.10970942005823398,-0.032318712942823694,-0.6877387777516899,1.0,0.7424272632407813,0.11389891509883543,0.7424272632407813,0.2939093855990011,0.009017689045384318,0.05837118961239536,0.36395104285775265,-0.3666843577331033,-0.3802868898905287,-0.23657430039441504,-0.3802868898905287,-0.12568410935016178,0.009017689045384318,0.05837118961239536,-0.027525215104437183,0.001071369308251603,0.04049229368300137,-0.047329595346722694,-0.02191804247713454,0.06318682248791137,0.05022839468943218,-0.02226643748342066,-0.029600427893384407,0.022288907361815706,-0.15568943656088977,-0.159948248522178,-0.10857361779103768,0.08649956261990248,0.04802057454968438,0.11798727484962716,0.11892267517706244,0.0773061793678308,-0.10974976012574353,0.05852693818939283,0.08320498005025852,0.07348913442603168,-0.035092826027181584,-0.021271967760002446,0.013769969008507002,0.013201982261678225,0.08438901544472767,0.09025358718527252,0.08520392851821026,-0.12357709889927317,0.0832302102380439,-0.002826691202487992
RY_off,0.012192400227159223,0.02058321194803385,0.016773293431492,0.010564541398400877,0.03761464345935817,0.030683579300755014,0.03761464345935817,0.1453091545438609,-0.057819408304128246,0.029727345967702247,0.012512067469160702,0.02058321194803385,0.03761464345935817,0.03050409445424135,0.03761464345935817,0.1453091545438609,-0.005889748160569218,-0.02027914426949146,-0.019173795171859166,-0.12859650926400595,-0.016040572477536773,0.10574812758163646,-0.016040572477536773,0.012244432404562956,-0.005889748160569218,-0.02027914426949146,-0.9268957894643364,0.6702501721437786,0.7424272632407813,0.3271852317100746,1.0,0.650065017110238,1.0,0.49255838981461036,0.1239548620823619,-0.23771885157011866,-0.9269710882376481,0.7424272632407813,1.0,0.6498907683243924,1.0,0.49255838981461036,0.013146680050924332,0.0812473159493162,0.2671106722290272,-0.25465438827387377,-0.2841768576312732,-0.18477718869339402,-0.2841768576312732,-0.012172124336212495,0.013146680050924332,0.0812473159493162,-0.04451242140851712,0.026448215503081633,0.08274128684366651,-0.05138567961989638,-0.04922708942645986,0.31346930934420764,0.28897163243057633,0.06632067170926374,-0.14109418473290178,0.0009593664108277295,-0.3540403810272193,-0.3463877213999363,-0.12585111129968138,0.13299819460725792,-9.993178898030001e-05,0.06348630539427329,0.05924160449465338,0.04911114169529162,-0.05720406843893964,0.05568361936082673,0.06234238724198471,0.05280917406805657,-0.0625312886693176,0.018494284116007016,0.0032807684271874723,0.04005419800399397,0.0670820294997017,0.06595247752834982,0.04910112560391573,-0.057484034271557724,0.03203899684800932,-0.02863531864639283
YP_off,0.03260665171120066,0.13245997552500577,0.1368269940226923,0.01418920510145635,0.06531857707856119,-0.06194470810766604,0.06531857707856119,0.08421437328253867,0.06579584652887238,0.0865222615176521,0.031223377091201467,0.13245997552500577,0.06531857707856119,-0.06192437887200038,0.06531857707856119,0.08421437328253867,-0.011619644187221528,-0.0007584896678818024,-0.07630421228221092,-0.17172326887580486,-0.0521918251481828,0.07820076273929243,-0.0521918251481828,-0.06797754405785768,-0.011619644187221528,-0.0007584896678818024,-0.6061080153961403,-0.09351732229366708,0.11389891509883543,0.4593237978911935,0.6498907683243924,0.999990096709566,0.6498907683243924,0.442141277123253,-0.04392965645621779,-0.30732162826984705,-0.6047990233083975,0.11389891509883543,0.6498907683243924,1.0,0.6498907683243924,0.442141277123253,-0.010335016517469632,0.050388497087661945,-0.05521091075120315,0.11056827928848979,0.04665142155098941,-0.01872838771149763,0.04665142155098941,0.23562760100743188,-0.010335016517469632,0.050388497087661945,-0.005002018148069508,-0.002874276445990281,0.035459936224575224,-0.05665462645284366,-0.013961572878787602,0.5219365305966635,0.5021379192951319,0.20378772671655596,-0.240288794597524,-0.008682623112521664,-0.4237250479387965,-0.4160386540883246,-0.11989652935898489,0.15564422732946284,-0.0463749959467573,-0.030746012859275928,0.013887481057233492,0.04632312414626951,0.02151374125005523,0.004185901910339789,-0.004551646436949068,-0.010200607983199841,-0.06841755733081151,0.07288861989705692,-0.027364124912698407,0.0875920200502532,0.004201279229236323,0.00526434741327359,0.03791146997808668,0.023661915889422968,0.009642406435517791,-0.03566291381485786
RYPG_off,0.012192400227159223,0.02058321194803385,0.016773293431492,0.010564541398400877,0.03761464345935817,0.030683579300755014,0.03761464345935817,0.1453091545438609,-0.057819408304128246,0.029727345967702247,0.012512067469160702,0.02058321194803385,0.03761464345935817,0.03050409445424135,0.03761464345935817,0.1453091545438609,-0.005889748160569218,-0.02027914426949146,-0.019173795171859166,-0.12859650926400595,-0.016040572477536773,0.10574812758163646,-0.016040572477536773,0.012244432404562956,-0.005889748160569218,-0.02027914426949146,-0.9268957894643364,0.6702501721437786,0.7424272632407813,0.3271852317100746,1.0,0.650065017110238,1.0,0.49255838981461036,0.1239548620823619,-0.23771885157011866,-0.9269710882376481,0.7424272632407813,1.0,0.6498907683243924,1.0,0.49255838981461036,0.013146680050924332,0.0812473159493162,0.2671106722290272,-0.25465438827387377,-0.2841768576312732,-0.18477718869339402,-0.2841768576312732,-0.012172124336212495,0.013146680050924332,0.0812473159493162,-0.04451242140851712,0.026448215503081633,0.08274128684366651,-0.05138567961989638,-0.04922708942645986,0.31346930934420764,0.28897163243057633,0.06632067170926374,-0.14109418473290178,0.0009593664108277295,-0.3540403810272193,-0.3463877213999363,-0.12585111129968138,0.13299819460725792,-9.993178898030001e-05,0.06348630539427329,0.05924160449465338,0.04911114169529162,-0.05720406843893964,0.05568361936082673,0.06234238724198471,0.05280917406805657,-0.0625312886693176,0.018494284116007016,0.0032807684271874723,0.04005419800399397,0.0670820294997017,0.06595247752834982,0.04910112560391573,-0.057484034271557724,0.03203899684800932,-0.02863531864639283
TD_rec_off,0.18682238537098864,0.14151386948585173,0.1310777061031621,0.06077928096767535,0.1670786261057085,0.09743566822138383,0.1670786261057085,0.21273413318200599,0.07944691436555362,0.020376618270984685,0.1871520231834463,0.14151386948585173,0.1670786261057085,0.09770530593784489,0.1670786261057085,0.21273413318200599,0.05217855412657172,0.08448436485365066,-0.003785645623583167,-0.06648783971905144,0.030728364452337488,0.09225358755134874,0.030728364452337488,0.0552008809731129,0.05217855412657172,0.08448436485365066,-0.46414244343159233,0.18545183509009186,0.2939093855990011,0.26106783757144114,0.49255838981461036,0.4425597922552402,0.49255838981461036,1.0,-0.016809356505624727,-0.14618523922037663,-0.4633938321539502,0.2939093855990011,0.49255838981461036,0.442141277123253,0.49255838981461036,1.0,-0.06386454492003642,0.014274663122260228,0.0594730895245434,-0.09469628856876071,-0.03507865502114772,0.034439035441272116,-0.03507865502114772,-0.16722088593176515,-0.06386454492003642,0.014274663122260228,0.19225869639889462,-0.2153399863066155,-0.24000126719648252,-0.08254110351800775,0.11653999227949982,0.5946611847920671,0.5616127870685405,0.24548206961058422,-0.3067273943067281,-0.08465438136224816,-0.22923759735748517,-0.2105895433870572,-0.04367479356908057,0.1159895147999291,-0.016726623364840158,-0.03349965291803596,-0.02235261223235659,0.00472369059689021,0.013707266884171542,-0.026941762574188295,0.047577277430059135,0.04721896931033172,0.050490368705616656,0.002635921003122879,0.06455537896731506,0.06183856972768468,0.01997739610463779,0.010242041759042933,0.00491569406327656,0.004614638529545099,-0.015195343670772427,-0.03755674069509465
FUM_off,-0.006267830208511715,0.008429107498236482,-0.020914746539145455,0.04336218836915248,-0.0044030248454263446,-0.000834086836340769,-0.0044030248454263446,0.0620842086794831,-0.014706881015828403,0.02128306051408812,-0.006221237221416371,0.008429107498236482,-0.0044030248454263446,-0.0008650541047072652,-0.0044030248454263446,0.0620842086794831,0.021531171199412245,0.02441416513725859,0.03278291718726261,0.12732901163542734,0.024738051504474376,-0.062445724175606586,0.024738051504474376,0.059938814769953046,0.021531171199412245,0.02441416513725859,0.0049780848053552545,0.03630039278993317,0.009017689045384318,-0.051080517328202575,0.013146680050924332,-0.010302076426134298,0.013146680050924332,-0.06386454492003642,0.03945930061760435,0.19628513744218126,0.006049119260529426,0.009017689045384318,0.013146680050924332,-0.010335016517469632,0.013146680050924332,-0.06386454492003642,1.0,0.667049191196118,0.0755570603935109,-0.08162346634609889,-0.06263964285311872,-0.024225978508743046,-0.06263964285311872,-0.08645510507619128,1.0,0.667049191196118,0.12042182263873241,-0.08680764499846333,-0.06651289841475361,-0.08698921094700605,0.06115387445094084,-0.1398666298926879,-0.14027415115241934,-0.11429919607357585,0.11464926677165425,-0.0596374892665175,0.016448667191561753,0.029632935975985656,0.03329142740838321,0.005458637797835052,0.030418090394444975,0.055903982253393776,0.014760579980350203,0.023337700331891028,-0.09356926548297509,0.07197119788586011,0.14673504405074259,0.14139868545703696,-0.0020062591288219998,-0.06216786977069531,0.05557917894714538,-0.003937695428230614,0.12054538926258997,0.0969534514590804,0.022750734078093218,-0.10119903800629894,0.07589313694287096,-0.020874091526062635
